baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPRTN	576.875476553485	0.0105539177796851	0.0616379526773894	0.171224340219797	0.864047369378491	0.905941192871921
METTL13	2234.70656365637	0.0994533399480814	0.0679949917172743	1.46265684333946	0.143561300722006	0.222371937678064
DYRK4	1211.87157015862	-0.0907041927942779	0.0919624557418959	-0.986317645201325	0.323977263626209	0.429648095832554
ZNF207	7237.49035626957	0.192050562424129	0.0527733954515103	3.63915493367468	0.000273534199430422	0.000999304857345463
UQCRC1	10060.7335824481	0.0438407566914513	0.0731896314188556	0.599002288186914	0.549171358695767	0.647464757314034
STARD3NL	4373.26469748316	0.158455335051427	0.116507779837217	1.36004080820026	0.173817010514655	0.259921293031721
CD9	40297.5326776261	-0.247697175432421	0.102443788344584	-2.41788379202903	0.0156110614922749	0.0344270045547208
HHATL	34.7107572875716	-1.46738261882989	0.33093143125562	-4.43409866890658	9.24582776942729e-06	4.82816021946173e-05
NCAPD2	2940.94178658291	0.114363235554927	0.0782716067378762	1.4611075499947	0.143985928590564	0.222913547886693
IFFO1	445.81016420792	-0.916302529142674	0.149594823575346	-6.12522884978813	9.05533583218831e-10	1.17218700755023e-08
GIPR	110.149212361006	-1.15011628097697	0.217309375550603	-5.29252950114501	1.20636001417071e-07	9.67887443641447e-07
PHF7	347.043235490418	0.14287477584364	0.0707301718413159	2.01999757846172	0.0433836387151802	0.082158404786776
SEMA3G	764.950954114452	0.172603400971202	0.167820100477973	1.02850254814295	0.303713492818372	0.408237285631819
NISCH	10696.335338072	-0.102629510025782	0.0826048358098481	-1.24241527774512	0.214083381649863	0.308408685560903
STAB1	1848.37783094585	-0.204230596852423	0.178042952837489	-1.14708610252514	0.251346037014314	0.35106741190265
FUZ	1072.79563767979	-0.0359148822254897	0.0693475329029215	-0.517897042938302	0.604530105301473	0.694677730546064
SLC6A13	17.1187720513955	-0.215475249878176	0.279703483489753	-0.770370276371869	0.44108027993942	0.546552394162888
IDS	6259.50246765889	-0.340004182136376	0.0617829989643524	-5.50319971247352	3.72959524015152e-08	3.32421417478013e-07
PRSS3	11.396481125528	-0.108093928088816	0.366428439855212	-0.294993281993963	0.767999011671563	0.832568273772869
ZNF200	502.993671391103	0.0386530696692208	0.0706650772959843	0.546989703376683	0.584385806100564	0.677458285258457
CD4	1271.46235839011	-0.0969010876062462	0.18115867351688	-0.534896208528581	0.592721630238245	0.684559524315556
LRRC23	530.903901966751	-0.283745146001823	0.0935038725967505	-3.03458175711627	0.00240869460672399	0.00679959417415087
BTK	182.969895781153	-0.469504852216448	0.177975802403994	-2.63802632647051	0.0083390107757707	0.0200300627196677
HFE	842.821941791329	-1.09513156989601	0.127330736302799	-8.60068512673744	7.92416145925718e-18	8.09680470204649e-16
SCMH1	5510.88422409406	0.201655629161683	0.0616475106784306	3.271107412813	0.0010712721311842	0.0033333199611376
FYN	892.549400952777	-0.483565350896751	0.134396127960981	-3.59806013933039	0.000320599496568224	0.00115018163983585
HIVEP2	2497.94687820035	0.00329977087568028	0.0966947982321868	0.0341256296719991	0.972776970861679	0.983242075981788
FMO1	35.1434092952651	-0.605360279256142	0.169316100694658	-3.57532613125694	0.000349791579386787	0.00124157846740918
TCEB3	4002.31587731387	0.256836718736751	0.0590771152154436	4.34748240160531	1.37709116199005e-05	6.91779500094814e-05
LYPLA2	4504.23158212945	0.269830651269912	0.0965237861002756	2.79548349864347	0.00518221472657086	0.0132742912370656
CLCN6	1278.35230595968	-0.0504074237472982	0.0792849780360899	-0.635775212353002	0.524922945891083	0.626025143314835
MRC2	4574.22011849122	-0.651761229196633	0.142683825906872	-4.56787042998153	4.92704431727312e-06	2.72103892514485e-05
NME1-NME2	64.8079336486912	0.920070811510049	0.176359696566161	5.21701289707587	1.81831603656865e-07	1.40175035695731e-06
SLC6A7	3.03707895285105	0.550189919264478	0.346996692317226	1.58557684106536	0.112835333163374	0.18250806703366
TSPAN9	6908.74250177964	0.0225863885334517	0.0736668139466663	0.306601946295708	0.759146372023227	0.825741082299482
BTBD7	2643.37005963941	-0.0171448252348413	0.0774912872787819	-0.221248424654003	0.824899005958437	0.877017450680021
APBA3	845.777598949279	0.0624737101685464	0.0559076070058601	1.11744561275889	0.263803841689196	0.365174275083173
MKS1	871.819544570009	0.137266643517767	0.0483819161383327	2.83714772943876	0.0045518545542428	0.0118634079438627
ABHD5	783.049896574996	0.0434871295039862	0.0670671224658916	0.648412037151325	0.516718486949169	0.618249064059659
ANOS1	1205.87592336364	0.0499561547747466	0.129743019857676	0.38503924781115	0.700208337460962	0.777155457486534
AKAP8L	2566.60587976445	-0.0665520211404164	0.0814846015532047	-0.816743530333909	0.414075009211885	0.52068452693505
MBTD1	1488.26285146575	0.300606195077329	0.0835431110614758	3.59821643290403	0.00032040693797332	0.00114962952741628
UTP18	1780.98888061724	0.246102093895781	0.0583337424292335	4.21886345101782	2.45536915186681e-05	0.000116310253881803
RNF216	3901.17478866022	-0.141102962515464	0.0772815407634563	-1.82583008984451	0.0678758593647807	0.119647901491131
TTC19	3990.14657285656	0.143222363086092	0.0705152085300765	2.0310847272756	0.0422464004696898	0.0803527455744744
PTBP1	13408.597074164	0.34589646314139	0.0637917861603126	5.42227274013195	5.88460039411896e-08	5.05409324433083e-07
DPF1	28.549153749165	1.00874669817184	0.138778645121272	7.26874583110641	3.62840363578795e-13	1.05050587834975e-11
SYT7	19308.8490866842	0.450981333549973	0.143549800428206	3.14163678531566	0.00168006311332113	0.00496817470029741
LARS2	2014.98069545347	0.416829905359774	0.0739634290586483	5.63562169392193	1.74427915752624e-08	1.67557593972626e-07
PIK3C2A	5323.72764335307	0.0901025284108729	0.0848239741046124	1.06222950954586	0.288131506316506	0.391504922031484
PLAUR	554.556938741343	-0.716520480415696	0.214686115851625	-3.33752593908263	0.000845278315782961	0.00270952450532473
ANLN	271.657724322182	0.787927316300872	0.204426834781619	3.85432429721168	0.000116049688809433	0.000465811558969112
WIZ	3930.22105661461	0.136292482074345	0.0610393584536604	2.23286229618247	0.0255580266291406	0.0524261450991511
RABGAP1	6515.76639221591	-0.33969668817131	0.0559042658292809	-6.07640013033474	1.22910492209603e-09	1.5452941122031e-08
DCN	19101.1131265708	-1.31175486958534	0.204648769146652	-6.40978626480443	1.45723784900956e-10	2.32329813417963e-09
QPCTL	1295.97004273279	0.508343941367329	0.0983379519388245	5.16935660490028	2.34901291859801e-07	1.75844788825764e-06
PPP5C	3533.10962944169	0.0772976957600881	0.0415389014422099	1.86085074656167	0.062765256864329	0.112128223239844
CEP68	2221.1021720894	-0.611941829316304	0.107334649485945	-5.70125148073864	1.18931028415387e-08	1.19107281876158e-07
MAP4K3	2635.36541538826	0.183405158644662	0.0771713237628875	2.37659728642446	0.0174731530160663	0.0378905440197288
ZBTB32	30.6777512626117	0.136949612017759	0.193465542031076	0.707875989594884	0.479022271387004	0.583140977164476
TYROBP	922.183293575077	-0.173094467074875	0.151173608231689	-1.14500453551119	0.252207278579389	0.35192318838423
TMEM159	2859.6182037135	-0.198067578645995	0.0802991325663816	-2.4666216472794	0.013639439063809	0.0306773888898107
GABRA3	19.7064324190066	-1.54930250057269	0.320357808835954	-4.83616274628113	1.32369558211671e-06	8.41898704570231e-06
BRCA1	386.346459271439	0.203849464395263	0.113150480823161	1.80157841939578	0.071611759126398	0.125054563097687
ERCC1	4028.57072481377	0.233389216600444	0.0786461389517723	2.9675864538444	0.00300147860147281	0.00825663472441414
CD22	183.755697438229	-0.350531556720624	0.229005554030791	-1.53066836393625	0.12585137632887	0.199811235783994
SEMA3B	1486.10695867067	-1.04538928899615	0.156510473303432	-6.67935676719488	2.3999326874497e-11	4.59791227632922e-10
MBTPS2	2181.10213511303	0.196934222000064	0.0882610074112356	2.2312709516501	0.0256631866203698	0.0526109480812242
PRICKLE3	538.256688789744	-0.25425257577314	0.0626700129916553	-4.0570053145991	4.97059513509135e-05	0.000218632656430187
LTF	51649.067062138	-0.163546251883412	0.391517921607825	-0.417723539223405	0.676149259821572	0.756958013642126
EXTL3	2921.13174010569	-0.20356105955881	0.0974369563472693	-2.08915659098905	0.0366936295556958	0.0713569902687417
NR1H4	20.1582138623179	-1.78100326573411	0.326397965669811	-5.45653911193736	4.85504372623478e-08	4.23591168297726e-07
ELOVL5	21665.5362267955	0.456712230892312	0.117964341881169	3.87161258740696	0.000108117697506229	0.000436848976443841
ALOX5	1413.57792379374	-0.325937910886416	0.137150031932452	-2.37650627049759	0.0174774643354676	0.0378965160468747
KDM5D	3475.09483478641	-0.0358639162509058	0.096066294759528	-0.373324653986915	0.708906829445198	0.784496470531971
CALCOCO1	7021.16754890896	-0.312450139084048	0.055941505187509	-5.58530089665543	2.33295929781468e-08	2.17006340189065e-07
UBR7	2777.48898507777	0.0192420026262803	0.0433995237555465	0.443368981066784	0.65749886842053	0.740252607103978
MAP4K5	2605.01055837805	-0.147576473244065	0.0623530868336316	-2.36678696658313	0.0179432577827764	0.0387557483330085
EHD3	1275.71091536452	-0.354508220813056	0.120794330293213	-2.934808446328	0.00333753654864322	0.00904881113680656
PSMC4	5127.33520142624	0.130107541399629	0.0720910343828902	1.80476729892099	0.0711111035915782	0.124355558089278
MAN2B2	6649.32742737774	0.189044627918651	0.0922891199670747	2.0483956070455	0.0405212516367893	0.0776161474822477
SLC7A14	28.677257096007	-1.44515318527212	0.277411489469433	-5.20942080674478	1.89431039862078e-07	1.45393457389237e-06
CLDN11	769.469997426554	-0.920336565900337	0.156665305307514	-5.87453976548181	4.24019690933675e-09	4.69040234011232e-08
SLC25A39	9915.53337999071	0.55371704898967	0.114311439999931	4.84393380916209	1.2729335378022e-06	8.12742233476715e-06
MVP	5913.80278857981	-0.392495484781154	0.104348454956457	-3.76139239383023	0.000168970111324239	0.000651197631821104
NUB1	4945.73301158047	-0.00236713027831308	0.0386259636815173	-0.0612833972980139	0.951133512984385	0.968726583375957
PGM3	8580.06290780608	0.339467225621877	0.114799755546906	2.95703787873636	0.00310609957879449	0.0085019575509413
RWDD2A	2367.26349718755	0.312690052976513	0.119767074446326	2.61081816035045	0.00903259079220094	0.0214671133095119
CLK1	4725.9982284743	-0.106343358074291	0.140419824491274	-0.757324391050637	0.448855541524454	0.554316180242062
POLR3B	1017.22785195072	0.299865888009961	0.0780711525340708	3.84093071866843	0.000122568706880308	0.000488336852522989
ANGEL1	1544.14704299829	0.280068218489707	0.0686573250174748	4.07921832693633	4.51873841745305e-05	0.000200537564335148
RNF14	4505.15753580155	-0.115476296996252	0.0666514907094812	-1.73253884897469	0.0831776663388408	0.141966863608237
DNASE1L1	1281.56015869253	0.271112180928224	0.0650689481098428	4.16653701655911	3.09261694744322e-05	0.000142699988074607
DDX11	840.558032746982	0.122721737200741	0.154387462271459	0.794894451888581	0.426674901853648	0.532631576964455
HEBP1	2839.60823441832	0.0516999454914404	0.0711228999414723	0.726909976027198	0.467281105531731	0.572010555449999
GPRC5A	4589.62760808021	-1.35797309079494	0.28418962530348	-4.77840487436791	1.76691320168717e-06	1.09134601451945e-05
MAMLD1	505.721051749385	-1.23531606018965	0.161653574380137	-7.64174912263144	2.14290415811603e-14	8.47302024433802e-13
CD6	215.722767788702	-0.0615612306804275	0.194172639275998	-0.317043796231889	0.751210370528958	0.818936357738149
TACC3	545.5052166255	0.792536247560554	0.179219073927648	4.42216461781578	9.77169588638301e-06	5.07159374211402e-05
UFL1	3875.2417983699	0.0119004548317265	0.0757760472895895	0.157047711742566	0.875207246075181	0.914546204702142
POLA2	818.790450358806	-0.142073386104187	0.0471470145882664	-3.01341213955771	0.00258327830092895	0.00722181242946797
ZC3H3	1598.13741356066	0.20676399256798	0.0847367544522787	2.44007448602983	0.0146842338288546	0.0326836596052971
CAPN1	13308.9583938324	-0.319328242297331	0.0725931228223172	-4.3988773300046	1.08812306835329e-05	5.59375022725046e-05
ACPP	563056.429854117	-0.439955947245764	0.216458634696586	-2.0325174270015	0.0421013013678465	0.0801126388628918
MDH1	7723.11439083061	-0.126672200736733	0.0691395995001529	-1.83212228090001	0.066933204516346	0.118231563184758
SLC30A9	6582.07945543742	0.215140547841368	0.0695772136177006	3.0921121536065	0.00198737747479536	0.00575055292288491
MTMR11	424.79708437124	-1.02647646037692	0.131505224577881	-7.80559452045959	5.92216993220126e-15	2.73007443045073e-13
COX15	3064.61854322917	0.0765769227020866	0.0573459085775344	1.33535111050775	0.181761457871499	0.269548802372309
CCDC88C	4007.9592843785	0.456502135590534	0.115388714850923	3.95621128270919	7.61478191871896e-05	0.000320251662759816
YAF2	904.365927159025	-0.315450068001448	0.0763441093989845	-4.13195032969556	3.59698159199527e-05	0.00016308729895759
ZMYND11	8561.46517843299	-0.209640404237952	0.0608929176578361	-3.44277154555056	0.0005757854893166	0.0019255883184501
WAS	308.910293254299	-0.215248516425489	0.138045324969776	-1.5592597320671	0.118934918335314	0.190714062545555
DPEP1	17.6400878906491	0.39671473125589	0.324796794081586	1.22142440592021	0.221925371188998	0.317551924299022
BID	1173.66179233528	0.163067199932733	0.0861260244231421	1.89335570781225	0.058310581440916	0.105424226472346
MATR3	268.041898066941	0.0321670531609589	0.112212895723059	0.286660931024783	0.774371955114494	0.837522759834656
NPC1L1	19.7832806030147	-0.26483869145337	0.200228056193203	-1.32268522448134	0.185940079191315	0.274583675921259
XYLT2	3422.61753464064	0.0632434015359576	0.0623024508621512	1.01510294797051	0.310056756534786	0.415112233725306
STMN4	5.9548533975109	-0.630914656386703	0.276926290805001	-2.27827648488227	0.0227101097833627	0.0473835102307562
NUDCD3	7372.53824212893	-0.193188527155812	0.0588741416495396	-3.28138163450104	0.00103299871128002	0.00322909836850296
ISL1	526.053577578634	-0.797417073311649	0.148018739581229	-5.38727106829636	7.15355049891522e-08	6.02901560472634e-07
CHDH	3259.94180382057	1.02549093501516	0.14422548460053	7.11033100603211	1.15764973094632e-12	3.01414685638862e-11
IL20RA	2085.86063854899	0.302662597063049	0.110901123157592	2.72912111659106	0.00635033757578638	0.015815473446556
CLCA1	0.670976330353693	-0.931031431939843	0.482242596533696	-1.93062877197491	0.0535289771151359	0.0981639697509222
CLCA4	509.138567451775	-2.15830240241017	0.390154185583896	-5.53192169188214	3.16741314145564e-08	2.86256238647754e-07
GLT8D1	3516.94021670413	0.228823589322629	0.0552312277765235	4.14301109235693	3.42775359345857e-05	0.000156224441060541
ATP2C1	23542.7797573686	0.549246296343437	0.105973698661931	5.18285483359034	2.1851511240678e-07	1.648231444014e-06
IGF1	766.536826669325	-0.159649933064505	0.260690028258874	-0.612412887945094	0.540264617008359	0.639754206377003
SLC38A5	235.128692313161	-1.10086252620803	0.174664664534206	-6.30272029631066	2.92466409296745e-10	4.26284128138697e-09
RALBP1	7231.21975005483	0.173844814954756	0.0807051187339216	2.15407421092965	0.0312343526047174	0.0621850759504298
RUFY3	1543.55772183557	-0.154478456824087	0.0737967431858186	-2.09329639974916	0.036322703845241	0.0707559798306077
CNTN1	3104.30707663552	-1.09728202844163	0.218892057833151	-5.01289100803294	5.36182711702646e-07	3.70677906295431e-06
SLC11A1	214.579651959695	0.311301070715584	0.121856489225452	2.55465320471881	0.0106293641195488	0.0247013296389734
WWTR1	6199.02705320135	-0.742493937501939	0.114310620215693	-6.49540642943694	8.28095438582643e-11	1.39110676671279e-09
AGPS	1469.55089780827	-0.665762212070613	0.113856825471656	-5.8473632064891	4.9942623804833e-09	5.45151973646441e-08
CXorf56	1319.74964976905	-0.164010152801761	0.0470318483523129	-3.48721469701065	0.000488079368791623	0.00166695979228694
ATP1A2	4248.72041269814	-1.46108485358655	0.216540955472059	-6.74738342407969	1.50535095684964e-11	3.0313268617436e-10
TTC27	1303.0024468107	0.0911150069609037	0.0520012134041408	1.75217078595417	0.0797444454269708	0.137035273670783
ZNF582	338.05412032145	0.176435236849974	0.0707101371283961	2.49519013843236	0.0125889652519233	0.0286177593884318
VSIG2	2880.44449643669	-1.31196742355128	0.256912676507128	-5.10666675303148	3.27891260874165e-07	2.36753733628762e-06
PHLDB1	3099.34398865835	-0.530026510127763	0.118741123162351	-4.46371481094274	8.05507632648167e-06	4.2594636224721e-05
MARCO	88.7159074444193	-1.32327262796587	0.350864387222898	-3.77146463464021	0.000162292161735862	0.000628496371067219
CYP24A1	229.461967495039	-1.15649287932399	0.375382678288555	-3.0808370929545	0.00206419551828618	0.005944483248496
PRDM11	1152.66570400695	-0.810719985297143	0.0986822761810652	-8.21545688518179	2.11357980386836e-16	1.40593248072084e-14
SYT13	1011.38414918256	0.100642616334067	0.297677368807721	0.338092938462766	0.735293151838424	0.805838582314095
SNAI2	1586.17032887305	-1.43309714441977	0.194933595962213	-7.35171963224632	1.95672911611064e-13	6.01668909394351e-12
